Layer,Name,GEOID,Longitude,Latitude,SNP_2018-2022,SNQ_2018-2022,TNF_2018-2022,UMP_2018-2022,VET_2018-2022,VHA_2018-2022,UNS_2018-2022,POP_2018-2022
Census tract,Tract 6712,17031671200,-87.66658230,41.77669930,36.19402985074627,0.0,5.223880597014925,26.01010101010101,5.119453924914676,4.761904761904762,13.690476190476192,840.0
Census tract,Tract 6713,17031671300,-87.67134930,41.77390150,45.41778975741239,42.51012145748988,9.164420485175205,30.18867924528302,7.481125600549074,1.0863005431502717,13.458056729028364,1657.0
Census tract,Tract 6714,17031671400,-87.67622890,41.77379210,21.94690265486725,84.38538205980066,2.47787610619469,13.661202185792352,5.030800821355236,3.4722222222222223,23.996913580246915,1299.0
Census tract,Tract 6715,17031671500,-87.66963150,41.76817220,35.913978494623656,53.191489361702125,4.623655913978494,10.894941634241246,3.121852970795569,0.0,6.889081455805893,2308.0
Census tract,Tract 6716,17031671600,-87.66151130,41.76949990,65.48797736916548,29.21686746987952,1.1315417256011315,34.51568894952251,7.170693686671863,5.032182562902282,12.580456407255705,1709.0
Census tract,Tract 6718,17031671800,-87.65644810,41.76140100,37.03703703703704,24.509803921568626,7.142857142857142,33.1764705882353,4.143337066069429,2.304964539007092,12.76595744680851,1128.0
Census tract,Tract 6719,17031671900,-87.66128020,41.76132560,40.80459770114943,20.51282051282051,4.022988505747127,2.214022140221402,1.7647058823529411,1.160541586073501,12.86266924564797,1034.0
Census tract,Tract 6720,17031672000,-87.67112810,41.76119830,38.09073724007561,7.534246575342466,2.551984877126654,21.627260083449237,5.165114309906858,1.3105760438890584,10.393172813166718,3295.0
Census tract,Tract 6805,17031680500,-87.65235240,41.79056390,31.464737793851715,57.23270440251572,9.584086799276673,7.213578500707214,13.962264150943396,9.023066485753054,11.465400271370422,1474.0
Census tract,Tract 6806,17031680600,-87.65216520,41.78328110,59.81941309255079,13.432835820895525,7.223476297968396,27.339181286549707,3.2766990291262137,0.7640067911714771,3.0560271646859083,1178.0
Census tract,Tract 6809,17031680900,-87.63763040,41.77643050,52.30607966457023,27.25173210161663,7.70440251572327,33.5191637630662,4.66321243523316,2.937853107344633,27.79661016949153,3560.0
Census tract,Tract 6810,17031681000,-87.64954790,41.77603980,61.284046692607006,21.65137614678899,9.53307392996109,23.185011709601877,4.352872896111434,1.610796691336526,6.96560731388768,2297.0
Census tract,Tract 6811,17031681100,-87.64935950,41.76876650,43.89027431421446,34.48275862068966,9.850374064837904,25.71428571428571,6.351446718419195,4.140786749482402,6.728778467908903,1932.0
Census tract,Tract 6812,17031681200,-87.63849760,41.76918930,47.70642201834863,29.25170068027211,15.203145478374836,27.01664532650448,0.8156606851549755,0.0,13.233724653148348,1883.0
Census tract,Tract 6813,17031681300,-87.63984230,41.76118070,75.9090909090909,12.530712530712533,15.795454545454549,23.815309842041312,3.1230480949406623,2.884201463624623,15.281962978906586,2323.0
Census tract,Tract 6814,17031681400,-87.64917060,41.76152230,23.195084485407065,41.9753086419753,1.8433179723502304,5.867014341590613,1.1049723756906076,0.4257583821181479,17.34965407131453,1879.0
Census tract,Tract 6903,17031690300,-87.62900930,41.76866930,40.08152173913043,23.07692307692308,1.766304347826087,10.90573012939002,4.474505723204994,2.164730728616684,13.3051742344245,2303.0
Census tract,Tract 6904,17031690400,-87.62020390,41.76925900,35.945945945945944,45.01216545012166,1.5540540540540542,18.06282722513089,9.494949494949497,3.522099447513812,12.223756906077348,2908.0
Census tract,Tract 6905,17031690500,-87.61210310,41.76817940,34.83483483483483,0.0,6.906906906906906,26.75736961451247,2.664576802507837,1.6172506738544474,9.838274932614556,742.0
Census tract,Tract 6909,17031690900,-87.61034470,41.76214240,38.47477064220183,32.791728212703106,3.153669724770642,18.6184565569347,4.042690815006468,2.6253609871357315,10.84274087687057,3809.0
Census tract,Tract 6910,17031691000,-87.62001510,41.76196540,24.324324324324326,19.2,7.862407862407863,11.25,12.088477366255145,3.84180790960452,1.9962335216572504,2655.0
Census tract,Tract 6911,17031691100,-87.62987210,41.76171350,49.642218246869405,24.832214765100677,1.699463327370304,9.377289377289378,5.351170568561873,2.011793270898369,6.174124176205342,2883.0
Census tract,Tract 6912,17031691200,-87.63041130,41.75262080,43.103448275862064,21.21212121212121,7.816091954022989,12.87642782969886,7.963988919667591,2.2681451612903225,9.173387096774194,1984.0
Census tract,Tract 6913,17031691300,-87.61984720,41.75468110,33.85178408051235,37.2093023255814,2.92772186642269,16.878048780487806,7.258064516129033,4.416809605488851,9.090909090909092,2332.0
Census tract,Tract 6914,17031691400,-87.61016850,41.75484550,54.58015267175572,18.735891647855528,11.374045801526718,15.61904761904762,5.435897435897436,4.442798963346909,4.553868937430582,2701.0
Census tract,Tract 6915,17031691500,-87.60026660,41.75505280,41.84476940382452,31.10539845758355,2.4746906636670416,38.29268292682927,7.6175040518638575,8.073878627968337,7.12401055408971,1895.0
Census tract,Tract 7001,17031700100,-87.69530910,41.75359350,20.166512488436634,84.78260869565217,3.792784458834413,5.517959396147839,5.800711743772242,0.8300907911802854,14.578469520103765,3874.0
Census tract,Tract 7002,17031700200,-87.72378400,41.75298930,21.602972399150744,45.3125,3.715498938428875,9.552061702758824,2.41886716387825,0.6387921022067364,16.608594657375146,6888.0
Census tract,Tract 7003.01,17031700301,-87.73171170,41.74562250,13.878627968337732,75.83333333333333,4.1688654353562,7.708189951823813,0.5981136415919025,0.2775963422599608,11.691704768125408,6124.0
Census tract,Tract 7003.02,17031700302,-87.73130640,41.73836520,12.132963988919668,64.25531914893618,0.0,9.258532757944293,2.588619402985074,2.232217224720973,11.427619523571549,6003.0
Census tract,Tract 7004.01,17031700401,-87.71203550,41.74553720,17.578332448220923,58.16326530612245,5.894848645778014,11.11111111111111,4.564734397091497,2.138951431328401,13.171437761338051,6218.0
Census tract,Tract 7004.02,17031700402,-87.71182340,41.73823020,21.07023411371237,75.0,1.3377926421404682,7.172743574417215,2.72654370489174,0.4097161252560726,8.194322505121452,3417.0
Census tract,Tract 7005.01,17031700501,-87.69034230,41.74621330,21.620553359683797,95.20697167755992,6.877470355731226,15.808823529411764,5.666725695059323,1.386675167357348,3.5702900860694933,6565.0
Census tract,Tract 7005.02,17031700502,-87.68876830,41.73885220,10.579345088161208,100.0,1.7632241813602016,9.014925373134329,3.649881716796215,1.971014492753623,12.202898550724637,3656.0
Census tract,Tract 7101,17031710100,-87.64197130,41.75339180,46.33204633204633,28.24427480916031,5.598455598455598,29.934924078091107,19.895287958115183,14.035087719298245,4.483430799220272,1026.0
Census tract,Tract 7102,17031710200,-87.65142520,41.75511310,37.60782058654399,45.96375617792422,0.8625646923519263,15.56420233463035,6.397083195227046,4.857001972386588,12.672583826429982,4056.0
Census tract,Tract 7103,17031710300,-87.66110570,41.75404850,28.49462365591398,63.33333333333333,6.093189964157706,6.174496644295302,4.854368932038835,0.723589001447178,10.274963820549928,1382.0
Census tract,Tract 7104,17031710400,-87.67093280,41.75391840,43.29295648272768,24.415584415584416,9.331538806639749,19.502243982048142,3.5204567078972406,1.940719830628088,6.986591390261116,5668.0
Census tract,Tract 7105,17031710500,-87.67078740,41.74753160,31.369953673064195,58.89212827988338,5.294506949040371,15.109450080085423,4.895104895104895,0.2202104232933692,12.038169806704184,4087.0
Census tract,Tract 7106,17031710600,-87.66094340,41.74766000,34.86338797814207,10.152284263959393,2.4043715846994536,15.985576923076922,4.219691895512391,0.5813953488372093,16.686046511627907,1720.0
Census tract,Tract 7107,17031710700,-87.65688400,41.74711000,37.91469194312796,22.332506203473944,4.107424960505529,29.006085192697768,3.976861894432393,1.172332942555686,10.961313012895662,3412.0
Census tract,Tract 7108,17031710800,-87.64881260,41.74783660,45.786802030456855,24.431818181818183,0.0,30.14991671293726,1.6557325835676353,4.916225749559082,7.804232804232804,4536.0
Census tract,Tract 7109,17031710900,-87.63968930,41.74214610,44.29708222811672,7.352941176470589,5.968169761273209,15.57632398753894,1.402524544179523,2.092050209205021,3.765690376569038,2151.0
Census tract,Tract 7110,17031711000,-87.64858110,41.73964360,38.89776357827476,46.17940199335549,6.869009584664537,21.43765903307888,6.808672499049068,1.8788039163799948,7.515215665519979,3779.0
Census tract,Tract 7111,17031711100,-87.65830020,41.73950160,27.86259541984733,45.80152671755725,0.8587786259541985,30.25499655410062,4.419134396355353,0.8903133903133903,13.176638176638178,2808.0
Census tract,Tract 7112,17031711200,-87.66982520,41.74055610,31.12507138777841,35.51912568306011,2.5128498001142203,14.771347632537434,1.9672968829841595,0.8215239268843705,9.817210926268228,4869.0
Census tract,Tract 7113,17031711300,-87.66728550,41.73350440,25.225225225225223,85.88235294117646,0.0,20.0,5.995558845299779,3.77008652657602,13.164400494437578,1618.0
Census tract,Tract 7114,17031711400,-87.65211680,41.73366140,43.24942791762014,21.105527638190956,5.148741418764303,12.958626073380172,3.9342629482071714,1.502932551319648,9.05425219941349,2728.0
Census tract,Tract 7115,17031711500,-87.63868880,41.73244020,44.44444444444444,59.18367346938776,6.0710194730813285,8.579335793357934,4.622641509433962,2.2450532724505328,3.4246575342465757,2628.0
Census tract,Tract 7201,17031720100,-87.67473550,41.72761640,8.43806104129264,31.91489361702128,3.5906642728904847,16.63574520717378,4.118811881188119,1.7804154302670625,2.314540059347181,3370.0
Census tract,Tract 7202,17031720200,-87.66605450,41.71304170,5.826472450918303,76.92307692307693,2.279924002533249,6.472986748216106,6.176,1.464486209421528,2.8801562118623383,4097.0
Census tract,Tract 7203,17031720300,-87.67714390,41.71391980,3.57379219060225,100.0,3.9708802117802784,6.470028544243577,2.741514360313316,0.6087437742114,3.154399557277255,3614.0
Census tract,Tract 7204,17031720400,-87.68666860,41.70999180,9.182209469153516,40.0,0.7173601147776184,4.253214638971316,4.052197802197802,1.4423076923076923,4.5405982905982905,1872.0
Census tract,Tract 7205,17031720500,-87.68910110,41.70283530,2.7777777777777777,23.07692307692308,1.5277777777777777,2.818270165208941,4.112405757368061,0.7637752318603382,1.6366612111292964,1833.0
Census tract,Tract 7206,17031720600,-87.67720700,41.70277640,4.146730462519936,86.48648648648648,9.409888357256778,5.694760820045558,5.003790750568612,0.8602150537634409,0.3763440860215054,1860.0
Census tract,Tract 7207,17031720700,-87.66513880,41.70310710,8.24742268041237,58.4070796460177,2.147766323024055,6.638566912539515,4.918032786885246,2.8708133971291865,2.392344497607656,3135.0
Census tract,Tract 7301,17031730100,-87.63842560,41.72519520,31.05209397344229,26.111111111111114,1.940755873340143,7.420494699646643,11.365853658536588,3.334582240539528,1.6110902959910078,2669.0
Census tract,Tract 7302.01,17031730201,-87.65790160,41.72686250,33.89986219568213,15.52511415525114,11.254019292604502,11.920313520574789,6.170561705617056,3.808852054311409,7.935108446482102,5671.0
Census tract,Tract 7302.02,17031730202,-87.64854250,41.72642990,29.89289191820837,33.663366336633665,2.3369036027263874,14.137214137214135,7.967145790554415,0.8968609865470852,7.795791652293895,3093.0
Census tract,Tract 7303,17031730300,-87.66456670,41.72746930,32.15258855585831,14.000000000000002,6.539509536784741,26.96850393700788,6.627218934911243,4.126679462571977,9.309021113243762,1042.0
Census tract,Tract 7304,17031730400,-87.65264790,41.71784080,22.942817294281728,29.385964912280706,5.857740585774058,7.46928746928747,3.491965389369592,1.8213142997784888,8.368200836820083,4070.0
Census tract,Tract 7305,17031730500,-87.63813770,41.71426530,18.40180078784468,60.30534351145038,2.4198086662915026,12.407602956705386,7.72369571553483,4.293116210214656,9.671848013816929,4053.0
Census tract,Tract 7306,17031730600,-87.65048570,41.71060030,28.891050583657584,16.38418079096045,4.182879377431906,16.291751874573958,2.806736166800321,1.092436974789916,4.789915966386555,3570.0
Census tract,Tract 7307,17031730700,-87.65007930,41.70308170,31.1787072243346,48.24561403508772,10.392902408111532,14.130434782608695,3.632103104862332,0.2622377622377622,7.77972027972028,2288.0
Census tract,Tract 7401,17031740100,-87.69860830,41.69728590,8.571428571428571,53.10734463276836,0.326530612244898,5.219072164948454,4.306000916170408,3.1544715447154474,0.878048780487805,3075.0
Census tract,Tract 7402,17031740200,-87.71270570,41.70470170,1.8709073900841908,100.0,1.637043966323667,5.019037729318103,5.772325020112631,1.065966321643751,2.4718059632318865,6473.0
Census tract,Tract 7403,17031740300,-87.71072330,41.69506940,0.0,100.0,1.603724780134506,6.349206349206349,4.64247598719317,2.795954788816181,2.042435058496926,5043.0
Census tract,Tract 7404,17031740400,-87.71931580,41.68723910,4.698344901227976,100.0,2.562733582487987,7.759649820931158,2.5164769322947875,0.1766004415011037,4.679911699779249,4530.0
Census tract,Tract 7501,17031750100,-87.65202830,41.69583450,27.01453104359313,44.16243654822335,1.7833553500660502,17.94871794871795,4.621999283410964,1.155115511551155,8.663366336633663,3636.0
Census tract,Tract 7502,17031750200,-87.67142470,41.69566470,20.473537604456823,33.84615384615385,1.8105849582172704,11.009174311926609,3.8998357963875208,1.5600127347978352,1.3689907672715695,3141.0
Census tract,Tract 7503,17031750300,-87.68617260,41.69539110,4.75206611570248,64.70588235294117,1.4462809917355373,3.071428571428572,7.861990950226244,2.003142183817753,0.7462686567164178,2546.0
Census tract,Tract 7504,17031750400,-87.68507100,41.68565660,8.179631114675221,36.69064748201439,0.7217321571772253,6.78391959798995,5.879692446856626,1.899641577060932,1.863799283154122,2790.0
Census tract,Tract 7505,17031750500,-87.67123340,41.68461540,17.31066460587326,57.36196319018405,2.0607934054611023,9.766454352441617,4.27892234548336,1.4373716632443532,10.768879762719598,4761.0
Census tract,Tract 7506,17031750600,-87.65204930,41.68863120,24.135280553420447,48.59154929577465,1.1529592621060722,2.7605244996549345,4.152884968761485,0.967573221757322,7.479079497907949,3844.0
Census tract,Tract 7608.01,17031760801,-87.84484950,41.98348670,9.70625798212005,83.21167883211679,1.319710515112814,5.540166204986149,0.291932059447983,0.0,12.2509537939805,4718.0
Census tract,Tract 7608.02,17031760802,-87.84262100,41.95612680,3.2478632478632483,83.19327731092437,0.6837606837606838,2.711323763955343,1.269035532994924,0.4564125969876769,9.904153354632587,2191.0
Census tract,Tract 7608.03,17031760803,-87.84413560,41.97534080,4.478587773782282,89.03225806451613,2.059496567505721,4.194514865176307,5.358080896515497,3.2623071271124173,22.10139603232917,6862.0
Census tract,Tract 7705,17031770500,-87.94474330,42.00800630,27.78280542986425,48.33948339483395,1.085972850678733,3.532008830022075,1.2061403508771928,0.6153846153846154,29.846153846153843,4225.0
Census tract,Tract 7706.02,17031770602,-87.90749730,42.01191100,12.72264631043257,56.75675675675676,0.5089058524173028,6.914678528103519,2.159059852418693,0.4284103720405862,19.88726042841037,4586.0
Census tract,Tract 7707,17031770700,-87.86941970,41.98543570,2.0484171322160147,100.0,1.303538175046555,3.2679738562091507,5.280172413793103,1.401664476565922,11.125711782742007,2290.0
Census tract,Tract 7708,17031770800,-87.86642260,41.96331970,9.25284512617516,18.421052631578945,0.8411677387431964,4.545454545454546,1.9437457123256343,0.9700329118309372,7.829551359778278,5773.0
Census tract,Tract 7709.01,17031770901,-87.81686040,41.97055600,4.545454545454546,80.34682080924856,3.383838383838384,6.315034086831719,4.154228855721393,1.376146788990826,7.172643869891576,4796.0
Census tract,Tract 7709.02,17031770902,-87.83618060,41.97006020,4.814573845152895,79.20792079207921,2.992843201040989,4.4609665427509295,1.701014066077854,0.6813417190775681,11.477987421383649,3816.0
Census tract,Tract 8104,17031810400,-87.82943870,41.98757370,0.6902899217671422,100.0,1.5186378278877128,2.3770758710517748,3.5398230088495577,0.6636395389451625,2.794271742927,5726.0
Census tract,Tract 8105.01,17031810501,-87.82598630,41.96028070,6.338371526084837,68.88888888888889,3.0229156509019988,5.020576131687243,4.296604296604296,0.8622378992749363,5.565353713501862,5259.0
Census tract,Tract 8105.02,17031810502,-87.81045920,41.95958470,11.02540834845735,71.25,3.312159709618874,6.0475875743555845,3.137336380635778,1.2210450709283531,8.349793499730653,5846.0
Census tract,Tract 8106,17031810600,-87.79610020,41.96422460,6.195652173913044,80.85106382978722,1.4130434782608696,5.115511551155116,1.770416904625928,0.9826468743466444,7.610286431110182,4783.0
Census tract,Tract 8233.04,17031823304,-87.70275070,41.68142960,10.730253353204173,82.71028037383178,0.9314456035767512,7.201042684913653,3.5854110859262307,0.4457179242279528,5.953517987901942,6282.0
Census tract,Tract 8305,17031830500,-87.71931990,41.82912460,13.781223083548666,65.76576576576578,4.220499569336779,8.323765786452354,1.8550326348333903,0.0,17.806484295845998,3948.0
Census tract,Tract 8306,17031830600,-87.67357380,42.00169800,17.314990512333967,61.86868686868687,2.941176470588235,9.59866220735786,3.167898627243928,1.4641288433382138,21.899184271073,4788.0
Census tract,Tract 8307,17031830700,-87.66076460,41.95830350,19.205955334987596,36.90773067331671,10.719602977667494,6.25,1.6605685336335492,0.0,12.638267827724173,4249.0
Census tract,Tract 8308,17031830800,-87.67657750,41.96514130,9.162303664921463,100.0,6.871727748691099,6.603275224511358,0.724309642372114,0.3726708074534161,4.140786749482402,2415.0
Census tract,Tract 8309,17031830900,-87.68490650,41.92842450,5.832693783576362,53.333333333333336,2.9930928626247124,4.349838037945395,1.6600790513833994,0.0,2.7392627663172133,2957.0
Census tract,Tract 8310,17031831000,-87.67699660,41.91479810,0.0,100.0,0.0,4.756022235948116,2.282157676348548,0.7194244604316548,0.4046762589928057,2224.0
Census tract,Tract 8311,17031831100,-87.71749550,41.94285590,10.34608378870674,50.90909090909091,3.096539162112933,3.7097148156735456,2.871219843696908,0.98734529272702,21.91628424419413,7191.0
Census tract,Tract 8312,17031831200,-87.73226000,41.91532140,19.04127829560586,73.95348837209302,4.793608521970706,7.533980582524272,1.5655039824224115,0.6369426751592357,14.54352441613588,4710.0
Census tract,Tract 8313,17031831300,-87.74425960,41.90776620,50.125313283208015,0.0,13.533834586466163,5.133928571428571,3.260869565217391,0.7653061224489796,23.12925170068027,1176.0
Census tract,Tract 8314,17031831400,-87.75608840,41.86911880,21.302325581395348,71.875,13.581395348837209,11.312700106723586,4.185022026431718,1.7981651376146788,20.110091743119263,2962.0
Census tract,Tract 8315,17031831500,-87.78800670,41.92759500,21.606254442075336,14.634146341463412,5.970149253731343,5.345911949685535,2.515517804639007,0.0,17.02513604560767,3859.0
Census tract,Tract 8316,17031831600,-87.79761480,41.92561050,22.08804051421893,55.11111111111112,4.285157771717959,6.255307104443815,2.9176303148905887,1.703365184877441,6.121035867608365,7221.0
Census tract,Tract 8317,17031831700,-87.74525460,41.95265370,25.44689800210305,23.67149758454106,0.6309148264984227,4.308943089430894,1.2008733624454149,0.2697841726618705,9.352517985611511,2224.0
Census tract,Tract 8318,17031831800,-87.71648740,41.97822380,8.486507626124364,58.82352941176471,4.77121626906531,3.3869395711500974,2.719033232628399,0.1768123263450366,10.381409446830007,7918.0
Census tract,Tract 8319,17031831900,-87.66879070,41.94516900,6.536388140161725,76.57657657657657,1.078167115902965,2.565217391304348,2.257255463991401,0.357839947950553,1.626545217957059,3074.0
Census tract,Tract 8320,17031832000,-87.65429820,41.94629410,3.8728897715988087,76.92307692307693,0.0,3.8306451612903225,1.2121212121212122,0.0,2.469135802469136,1701.0
Census tract,Tract 8321,17031832100,-87.65324140,41.95282150,8.347153123272525,73.64016736401673,1.6030956329463792,4.518893650175302,1.0816125860373649,0.9187082405345212,10.857461024498887,3592.0
Census tract,Tract 8322,17031832200,-87.67997460,41.92047990,2.401477832512315,100.0,2.70935960591133,0.81799591002045,2.241822859242925,0.7462686567164178,5.503731343283582,3216.0
Census tract,Tract 8323,17031832300,-87.67278070,41.91982640,0.5865102639296188,100.0,0.2932551319648094,2.2372881355932206,2.7136258660508084,1.96078431372549,5.056759545923633,1938.0
Census tract,Tract 8324,17031832400,-87.69225650,41.91574110,4.978749241044323,70.29702970297029,3.642987249544627,4.12290937378452,0.7431340872374798,1.1242270938729624,5.845980888139405,3558.0
Census tract,Tract 8325,17031832500,-87.66479620,41.92223040,11.891515994436718,53.20512820512821,3.05980528511822,4.945340968245706,2.5828835774865078,0.529925187032419,2.369077306733167,3277.0
Census tract,Tract 8326,17031832600,-87.65446540,41.91475410,0.5226480836236934,100.0,1.1033681765389085,5.173587474472431,0.9213936078318457,0.6439742410303588,2.092916283348666,4348.0
Census tract,Tract 8329,17031832900,-87.66193490,41.87417510,0.0,100.0,0.0,3.4134988363072147,3.118503118503119,1.4818355640535372,4.875717017208412,2092.0
Census tract,Tract 8330,17031833000,-87.65724880,41.88528630,4.619565217391304,58.582089552238806,0.0,5.3439454235361,7.175572519083969,0.0,1.0690613641223008,4677.0
Census tract,Tract 8331,17031833100,-87.65704590,41.87907780,0.3601694915254237,89.50617283950618,0.7627118644067797,1.9476567255021304,1.4960942671786044,0.2266762109281794,2.565020281555715,8469.0
Census tract,Tract 8333,17031833300,-87.65412370,41.87169450,4.032921810699588,89.77272727272727,1.316872427983539,8.90642615558061,0.436871996505024,0.0,1.0873640794900636,2686.0
Census tract,Tract 8339,17031833900,-87.54742260,41.73103210,41.9397116644823,20.761245674740483,4.980340760157274,24.326833797585888,1.0192525481313703,0.6676557863501483,12.79673590504451,2696.0
Census tract,Tract 8340,17031834000,-87.62943200,41.72739380,39.26654740608229,31.00436681222708,5.008944543828265,25.049051667756707,2.8169014084507045,1.2522907758094075,7.666463042150275,3274.0
Census tract,Tract 8342,17031834200,-87.58360690,41.75556760,35.27204502814259,37.57700205338809,3.095684803001876,18.72307089698394,5.674464907914385,3.287045174898928,6.169801371066972,5689.0
Census tract,Tract 8343,17031834300,-87.59178800,41.74583480,22.880371660859467,29.453681710213772,8.168795973674023,12.937181663837013,4.094292803970223,2.214678305851924,12.576786291626252,6186.0
Census tract,Tract 8344,17031834400,-87.59630300,41.77695040,21.234309623430963,47.3491773308958,2.8242677824267783,13.85593220338983,4.275037369207773,1.6654937837203847,6.33356790992259,4263.0
Census tract,Tract 8345,17031834500,-87.62536180,41.78603200,42.44186046511628,39.37823834196891,0.9689922480620154,13.2,14.215686274509803,4.89821882951654,10.114503816793894,1572.0
Census tract,Tract 8346,17031834600,-87.63430570,41.78724630,55.32994923857868,11.39240506329114,9.01015228426396,24.294478527607364,6.339468302658487,3.4520547945205484,3.671232876712329,1825.0
Census tract,Tract 8347,17031834700,-87.64503340,41.79069030,39.40809968847352,24.90118577075099,0.0,14.897260273972604,2.2644927536231885,0.0,15.922619047619047,1344.0
Census tract,Tract 8348,17031834800,-87.64508830,41.78363360,55.677154582763336,20.12987012987013,2.8727770177838576,20.75471698113208,9.934258582907232,6.6547831253713605,21.27153891859774,1683.0
Census tract,Tract 8349,17031834900,-87.65673610,41.77229860,58.82352941176471,38.11074918566775,1.1437908496732023,29.31726907630522,6.746987951807229,1.6574585635359116,7.734806629834254,905.0
Census tract,Tract 8350,17031835000,-87.68604920,41.78284950,31.666666666666664,36.84210526315789,6.616161616161616,24.06015037593985,2.737482452035564,1.85619030455938,15.444224184537756,5549.0
Census tract,Tract 8351,17031835100,-87.68624790,41.79015790,34.75975975975976,6.563706563706563,1.1261261261261262,8.398058252427184,1.179245283018868,0.3643377625375054,21.2816116588084,4666.0
Census tract,Tract 8352,17031835200,-87.74528660,41.79664370,24.3531202435312,50.0,6.69710806697108,7.674418604651163,3.7995594713656384,0.3514938488576449,15.246045694200353,2276.0
Census tract,Tract 8355,17031835500,-87.63253950,41.81635400,66.66666666666666,11.466666666666669,9.012875536480689,30.15873015873016,10.009442870632672,4.235463029432879,3.804737975592247,1393.0
Census tract,Tract 8356,17031835600,-87.63220160,41.80183450,77.38095238095238,12.686567164179104,8.333333333333332,39.42857142857143,8.37138508371385,3.4712950600801067,0.0,749.0
Census tract,Tract 8358,17031835800,-87.61871920,41.81304620,23.308270676691727,41.66666666666667,6.015037593984962,15.798319327731091,0.6887052341597797,0.5399568034557235,6.8034557235421165,1852.0
Census tract,Tract 8360,17031836000,-87.61168440,41.81400360,37.74422735346359,30.656934306569344,1.8650088809946712,10.593998775260255,1.6690510252742017,1.0919920582395766,4.301786896095301,3022.0
Census tract,Tract 8361,17031836100,-87.61868260,41.79980520,46.54731457800512,17.901234567901234,2.301790281329924,20.199778024417316,3.225806451612903,2.736726874657909,6.513409961685824,1827.0
Census tract,Tract 8362,17031836200,-87.60128490,41.79046930,20.5607476635514,100.0,0.0,3.898635477582846,0.0,0.0,3.095975232198142,1709.0
Census tract,Tract 8363,17031836300,-87.60175850,41.80153240,15.11627906976744,69.94535519125684,1.162790697674419,12.37842617152962,3.4368803701255786,0.7454128440366973,5.791284403669724,1744.0
Census tract,Tract 8364,17031836400,-87.59517610,41.81901180,37.81068217874141,39.86013986013986,3.75462718138551,19.969278033794165,3.981837233670975,2.2733280465239227,5.286809410520751,3783.0
Census tract,Tract 8365,17031836500,-87.59945600,41.82594630,49.80744544287548,3.056768558951965,0.0,9.65034965034965,0.8976660682226212,0.328515111695138,3.0223390275952693,1522.0
Census tract,Tract 8366,17031836600,-87.70880590,41.89869730,12.280701754385964,75.47169811320755,13.106295149638802,3.891050583657588,5.927051671732523,4.245908889871738,2.3883237505528525,2275.0
Census tract,Tract 8367,17031836700,-87.70217470,41.89170410,31.655372700871247,24.17582417582417,9.002904162633108,3.173374613003096,6.707317073170732,0.6781013163143199,4.627044276027124,2507.0
Census tract,Tract 8368,17031836800,-87.71496660,41.88509030,65.33192834562698,24.271844660194176,3.898840885142256,17.944397641112047,1.1247443762781186,0.8349146110056925,20.037950664136623,2635.0
Census tract,Tract 8369,17031836900,-87.70613620,41.88188310,50.73891625615764,41.17647058823529,0.0,8.832807570977918,4.054054054054054,1.7552657973921766,16.95085255767302,1994.0
Census tract,Tract 8370,17031837000,-87.69867390,41.87832330,37.30061349693251,17.796610169491526,8.343558282208589,16.885743174924166,2.43531202435312,0.5968529571351058,19.641888225718937,1843.0
Census tract,Tract 8371,17031837100,-87.69872040,41.88567360,24.312590448625183,40.22988505747127,8.827785817655572,16.13316261203585,3.5044824775876124,1.7161716171617163,5.6105610561056105,1515.0
Census tract,Tract 8373,17031837300,-87.70555240,41.87161910,41.566920565832426,42.69911504424779,4.026115342763874,18.45703125,2.5906735751295336,1.7135325131810195,8.83128295254833,2515.0
Census tract,Tract 8374,17031837400,-87.69380130,41.87597450,42.876344086021504,13.414634146341465,14.919354838709678,24.415341440598688,3.04601425793908,0.1372369624885636,4.391582799634035,2186.0
Census tract,Tract 8378,17031837800,-87.68412720,41.88475040,32.50201126307321,63.86554621848739,3.4593724859211585,12.13307240704501,2.852128126371216,0.8110014104372355,2.9619181946403383,2875.0
Census tract,Tract 8380,17031838000,-87.68065210,41.87736660,49.89458889669712,18.76046901172529,9.135628952916374,20.72874493927125,2.705361534677816,0.0,3.257207038562336,2671.0
Census tract,Tract 8381,17031838100,-87.67169280,41.87867000,41.08818011257036,32.515337423312886,4.878048780487805,6.951219512195123,5.10276399716513,4.063957361758828,8.860759493670885,1501.0
Census tract,Tract 8382,17031838200,-87.67512600,41.87041490,15.053763440860216,100.0,10.21505376344086,10.3831891223733,1.6677357280307887,0.1805054151624548,1.3237063778580025,1834.0
Census tract,Tract 8383,17031838300,-87.63840390,41.90156650,10.961810466760962,61.95652173913043,1.98019801980198,2.232854864433812,1.1368605159597729,0.0,2.4958402662229617,2483.0
Census tract,Tract 8386,17031838600,-87.70082360,41.86782330,70.47308319738988,12.5,11.908646003262644,18.8715953307393,3.5056967572305,2.921840759678598,5.843681519357196,1518.0
Census tract,Tract 8387,17031838700,-87.72018510,41.86257750,47.795527156549525,33.63095238095239,4.600638977635783,12.900274473924975,3.617363344051447,2.4083489430024083,17.072518062617075,3737.0
Census tract,Tract 8388,17031838800,-87.57406110,41.68340420,48.93992932862191,13.99548532731377,2.826855123674912,12.244897959183673,1.4049586776859504,0.7751937984496124,11.224806201550388,3225.0
